step,type,amount,nameOrig,oldbalanceOrg,nameDest,oldbalanceDest,isFraud,isFlaggedFraud
229,PAYMENT,52210.49,C301981307,70176.0,M1707660900,0.0,0,0
277,TRANSFER,101120.29,C539783263,88244.0,C1659754030,1331688.22,0,0
259,CASH_OUT,43707.59,C103003449,369.0,C957312935,0.0,0,0
688,CASH_OUT,198068.49,C241159494,0.0,C2140245843,5528356.76,0,0
300,CASH_OUT,250642.6,C1022081565,0.0,C1613337127,319376.94,0,0
356,CASH_IN,12886.46,C1210431110,20223.0,C1533389148,239361.68,0,0
33,CASH_IN,371743.58,C896167711,33120.0,C704768602,472105.74,0,0
227,PAYMENT,2537.85,C1793045159,0.0,M1821324121,0.0,0,0
161,TRANSFER,381892.9,C1158308014,0.0,C1437781451,2666689.6,0,0
10,PAYMENT,1920.74,C1844042078,15056.0,M1492060153,0.0,0,0
204,CASH_OUT,91587.57,C1241562697,26594.0,C1312125177,0.0,0,0
254,PAYMENT,15751.34,C2084075011,110056.0,M501382794,0.0,0,0
258,CASH_IN,79929.98,C1754612671,3898604.02,C1396382183,224694.66,0,0
349,PAYMENT,15924.93,C1019233998,0.0,M523810129,0.0,0,0
304,CASH_IN,58738.59,C1190548252,422.0,C313029311,628.08,0,0
129,CASH_IN,106950.09,C1396786469,3350771.85,C263185183,254220.71,0,0
281,CASH_IN,472945.72,C207862802,1058.0,C515080210,0.0,0,0
278,PAYMENT,4614.22,C1280160031,0.0,M2024302373,0.0,0,0
403,CASH_OUT,205824.57,C693110057,0.0,C596959968,918252.08,0,0
35,CASH_OUT,32691.72,C471993969,148147.0,C161140376,4140205.36,0,0
186,CASH_IN,201330.7,C744395067,18433014.25,C684924149,1111927.85,0,0
235,CASH_OUT,181793.95,C1410162903,0.0,C18556932,239871.23,0,0
182,CASH_OUT,18054.24,C193351105,58801.0,C1582767440,701637.23,0,0
133,CASH_OUT,70946.04,C1184007413,73454.0,C934901562,15978.59,0,0
254,CASH_IN,93475.57,C199603823,908186.54,C956840481,260215.35,0,0
41,CASH_IN,186315.43,C404909598,5525160.09,C1815952771,3527079.69,0,0
360,TRANSFER,821805.35,C491051923,0.0,C423090540,10404047.18,0,0
404,PAYMENT,14479.05,C950224856,357001.0,M139279984,0.0,0,0
321,CASH_OUT,121970.46,C1282203813,0.0,C716763033,225439.51,0,0
190,TRANSFER,10308.98,C388426578,19885.0,C1765928860,0.0,0,0
251,PAYMENT,5633.31,C1302012645,0.0,M537287329,0.0,0,0
43,CASH_OUT,90599.13,C1945234937,13085.0,C620223392,329887.81,0,0
400,TRANSFER,321543.24,C2065233339,491145.96,C1016695737,698457.65,0,0
278,CASH_IN,65440.62,C1121716961,1214120.5,C1901514594,106385.07,0,0
43,CASH_OUT,177972.4,C415529715,201306.0,C404993268,4668165.87,0,0
36,PAYMENT,4287.45,C1265525099,0.0,M362578999,0.0,0,0
298,PAYMENT,72397.69,C1974464479,0.0,M1841775927,0.0,0,0
34,CASH_OUT,82484.3,C1363412508,0.0,C86937980,1410417.55,0,0
135,CASH_IN,221247.66,C966567209,792.0,C1537840402,0.0,0,0
254,PAYMENT,10635.08,C1607175774,0.0,M1493677319,0.0,0,0
356,CASH_OUT,238362.18,C576743705,0.0,C1909461340,749338.91,0,0
396,PAYMENT,11869.06,C1431275623,0.0,M897936290,0.0,0,0
211,PAYMENT,5413.4,C2043491418,331831.0,M1620136983,0.0,0,0
299,CASH_OUT,269342.72,C1704268577,20841.0,C166818372,132550.03,0,0
286,CASH_IN,322176.32,C1082975978,120083.25,C1364014138,5130573.26,0,0
303,CASH_IN,184304.45,C2103997254,141942.96,C1301406096,5969037.64,0,0
380,PAYMENT,7004.7,C470106663,52539.48,M135471350,0.0,0,0
15,CASH_IN,153619.68,C1227030195,3728038.31,C3574423,1366201.35,0,0
132,PAYMENT,18376.68,C1959974171,510449.09,M1674139744,0.0,0,0
278,PAYMENT,3450.02,C46076967,133791.41,M1926620568,0.0,0,0
326,CASH_OUT,114218.53,C1249679670,0.0,C1822337350,2610817.17,0,0
134,PAYMENT,36285.73,C955667671,25786.0,M821163656,0.0,0,0
42,CASH_IN,220624.85,C923168679,1742215.53,C73109483,416376.37,0,0
379,TRANSFER,108399.75,C926854238,0.0,C10873128,764962.97,0,0
324,CASH_OUT,425769.64,C155438411,56615.0,C1578981087,427793.19,0,0
240,PAYMENT,11224.11,C395868225,3542.0,M1698341647,0.0,0,0
208,CASH_OUT,114827.72,C2125456197,0.0,C586106859,36071378.18,0,0
374,TRANSFER,747046.52,C652973324,10830.0,C998349190,244743.77,0,0
131,PAYMENT,33843.89,C830761765,0.0,M187061434,0.0,0,0
307,CASH_OUT,11937.96,C1870463176,78951.0,C1943669946,0.0,0,0
238,CASH_OUT,417870.2,C312458723,20722.61,C1202743193,5568086.97,0,0
131,CASH_OUT,279662.71,C1887457067,0.0,C1048494489,2298365.32,0,0
12,CASH_OUT,89490.8,C114905465,0.0,C1702107134,381396.92,0,0
252,CASH_IN,418536.47,C875286415,6434.0,C1234455735,0.0,0,0
15,CASH_OUT,47072.16,C531681971,20378.0,C1175564384,44195.26,0,0
325,CASH_OUT,189931.69,C284076141,604.0,C1387236504,315395.76,0,0
548,CASH_OUT,56019.7,C1420612291,0.0,C1034393172,9225824.08,0,0
208,TRANSFER,1030045.17,C1598876948,0.0,C622475602,1392284.65,0,0
16,PAYMENT,5136.21,C566789184,0.0,M1180108783,0.0,0,0
226,CASH_IN,128636.97,C1060471658,4699182.36,C513128829,785974.75,0,0
398,CASH_OUT,393111.63,C1916041970,0.0,C2006801359,530620.08,0,0
378,CASH_IN,72718.08,C1190010265,5201920.98,C1846496509,7749380.21,0,0
373,PAYMENT,2015.42,C237194218,19437.99,M709127247,0.0,0,0
134,PAYMENT,44384.43,C452458005,1958.0,M433155137,0.0,0,0
306,CASH_OUT,480090.68,C142653366,0.0,C1936965683,8739057.72,0,0
132,PAYMENT,21177.08,C667936390,22379.0,M1003623045,0.0,0,0
306,CASH_IN,65833.76,C1343751762,112004.43,C1216496192,633516.24,0,0
234,CASH_IN,219988.98,C1341490422,21456441.01,C262156751,434744.02,0,0
284,CASH_OUT,6067.84,C2139335735,0.0,C1132754645,2955795.57,0,0
14,PAYMENT,18741.44,C1833063711,0.0,M1194040176,0.0,0,0
18,PAYMENT,16342.3,C801253373,140533.0,M1044187594,0.0,0,0
302,PAYMENT,1302.85,C976219884,60781.0,M127230275,0.0,0,0
154,CASH_IN,54364.57,C464654820,45596.0,C502590588,1403347.92,0,0
299,CASH_IN,211224.83,C748425015,51190.0,C2124428700,296201.4,0,0
249,CASH_OUT,133586.01,C345057714,0.0,C245837696,3749427.01,0,0
565,CASH_IN,574587.56,C1860448160,5856.0,C1447366218,0.0,0,0
214,TRANSFER,846054.55,C998499863,0.0,C1145385997,2905021.58,0,0
355,CASH_OUT,167156.8,C1131568163,0.0,C449019622,1332197.78,0,0
298,CASH_OUT,354079.85,C2146508330,0.0,C1411371469,700181.02,0,0
688,PAYMENT,10035.85,C1685218771,351377.67,M1920120129,0.0,0,0
47,PAYMENT,2958.3,C2103575851,0.0,M486086195,0.0,0,0
185,PAYMENT,16939.93,C188972614,30931.0,M338511400,0.0,0,0
305,CASH_OUT,366123.99,C697977466,178184.99,C128194253,753252.19,0,0
401,CASH_OUT,16131.11,C1117858318,258834.0,C2075349402,584148.31,0,0
688,CASH_IN,222233.27,C268135338,1732.0,C1730697916,5504.31,0,0
285,CASH_IN,56117.19,C1567440555,553900.69,C1887021195,14232490.64,0,0
42,CASH_OUT,21131.12,C2132536267,0.0,C228825613,1270363.43,0,0
190,PAYMENT,635.38,C271169662,6285.5,M295318400,0.0,0,0
157,TRANSFER,108218.47,C1626486760,51769.0,C733636942,1585.0,0,0
350,CASH_OUT,184014.04,C1506389663,0.0,C548837031,919961.08,0,0
13,CASH_OUT,450633.78,C1997564996,24780.0,C734236179,909368.54,0,0
135,CASH_OUT,384316.5,C447320060,324.0,C392357288,0.0,0,0
189,TRANSFER,93586.62,C105532372,0.0,C624321611,1296049.36,0,0
396,TRANSFER,763399.94,C1554433222,0.0,C263877561,2514936.86,0,0
406,PAYMENT,29885.17,C1331901587,0.0,M198259903,0.0,0,0
10,CASH_IN,6631.41,C1031028689,17168976.58,C1723463463,1122627.29,0,0
664,PAYMENT,3115.59,C281584803,0.0,M962236276,0.0,0,0
476,CASH_OUT,97551.25,C1255822946,482.0,C1131453172,809640.55,0,0
278,TRANSFER,196955.27,C600511944,0.0,C1876142585,666533.99,0,0
252,CASH_IN,422418.07,C940622552,11253.0,C707582259,0.0,0,0
403,PAYMENT,6271.4,C262067547,0.0,M577260200,0.0,0,0
154,CASH_IN,36412.17,C1331473832,5198815.78,C479164896,1643144.88,0,0
132,CASH_OUT,235375.84,C2057833256,32803.0,C2053240874,0.0,0,0
279,TRANSFER,1116331.65,C1744584412,0.0,C1896955009,3352686.88,0,0
284,PAYMENT,4099.27,C1555295819,26909.0,M128757585,0.0,0,0
11,PAYMENT,18810.22,C342870793,58917.0,M1468222327,0.0,0,0
352,PAYMENT,7235.27,C1014978955,443777.14,M1136829973,0.0,0,0
129,CASH_OUT,239358.87,C1065295561,5705.0,C1233032203,3672728.19,0,0
306,CASH_OUT,225923.74,C1126351529,66046.0,C554685595,0.0,0,0
256,CASH_OUT,54542.62,C1184683874,0.0,C1610100749,1809053.97,0,0
43,PAYMENT,23426.99,C1535235357,6618.0,M1662795473,0.0,0,0
348,PAYMENT,46963.41,C537972787,21330.0,M1351824627,0.0,0,0
227,CASH_OUT,150863.3,C946275599,0.0,C1127607514,416600.86,0,0
14,CASH_IN,28350.06,C1579390367,56120.0,C27453815,274356.64,0,0
14,CASH_OUT,366490.0,C567994138,79720.0,C1036977547,1234335.79,0,0
259,PAYMENT,586.71,C1759372330,322769.0,M1718218197,0.0,0,0
37,CASH_OUT,206346.71,C1831720796,34109.0,C334117774,0.0,0,0
36,PAYMENT,18033.71,C1334634737,100577.0,M147208584,0.0,0,0
18,CASH_OUT,338617.74,C557413445,0.0,C411656901,949637.34,0,0
299,CASH_OUT,159546.42,C283776556,0.0,C1917843117,274660.49,0,0
186,CASH_OUT,279624.21,C1124309890,105600.0,C403355021,136466.3,0,0
307,CASH_OUT,140005.2,C2108324037,19446.0,C1189341470,693374.0,0,0
42,CASH_OUT,90961.97,C620346831,98058.0,C1057207799,0.0,0,0
256,CASH_OUT,84831.96,C41578673,422057.0,C547920626,266348.74,0,0
163,TRANSFER,530383.08,C239302975,0.0,C1747698589,0.0,0,0
163,PAYMENT,4027.81,C1993548328,0.0,M524611314,0.0,0,0
299,PAYMENT,236.81,C1944688687,29706.0,M583541166,0.0,0,0
186,CASH_IN,277740.1,C926785093,24277.0,C1671759258,0.0,0,0
405,CASH_OUT,95940.59,C1748221195,0.0,C115653425,233558.49,0,0
183,CASH_OUT,32132.01,C1908539055,0.0,C2106070651,1608672.09,0,0
46,PAYMENT,386.03,C1890969067,53621.0,M1087102591,0.0,0,0
211,CASH_IN,93492.54,C456465455,42490.0,C289294613,496075.56,0,0
334,PAYMENT,32247.22,C1561380311,62542.0,M634946955,0.0,0,0
138,CASH_IN,244931.45,C2014323759,7150339.27,C318408117,7652456.45,0,0
525,PAYMENT,45113.79,C939977186,179598.06,M99129109,0.0,0,0
138,TRANSFER,1015923.11,C642021220,0.0,C1952745530,6565251.02,0,0
376,PAYMENT,15101.93,C264488010,0.0,M1754767228,0.0,0,0
257,CASH_OUT,17684.24,C386922829,56479.0,C332097811,11523652.65,0,0
158,CASH_OUT,394205.79,C1004193860,0.0,C978740207,17654665.58,0,0
349,PAYMENT,9411.23,C1134554642,15825.8,M1192908756,0.0,0,0
15,PAYMENT,15018.88,C1198332636,23907.0,M468787639,0.0,0,0
275,CASH_OUT,161130.16,C1706211880,73427.0,C19095614,0.0,0,0
231,PAYMENT,12418.56,C1839442347,0.0,M227130855,0.0,0,0
661,TRANSFER,343289.09,C628784680,0.0,C2081296996,871044.13,0,0
130,PAYMENT,19815.47,C280726491,0.0,M642405408,0.0,0,0
188,PAYMENT,10780.01,C265925471,290898.86,M1757953269,0.0,0,0
276,PAYMENT,1936.35,C1625471236,217221.04,M841973536,0.0,0,0
12,PAYMENT,27338.08,C893824931,0.0,M1347077992,0.0,0,0
140,CASH_OUT,113158.64,C1226730240,0.0,C737644691,3496443.61,0,0
212,PAYMENT,8408.52,C180021166,64895.0,M862205470,0.0,0,0
232,CASH_OUT,92967.84,C551696327,0.0,C2000333064,140465.0,0,0
33,CASH_OUT,208673.76,C1137474186,0.0,C2091862628,1370365.66,0,0
323,PAYMENT,3097.28,C799835614,0.0,M1292231750,0.0,0,0
302,CASH_OUT,233941.93,C1506211124,0.0,C1510222514,715361.69,0,0
327,CASH_OUT,78890.18,C1595976936,0.0,C990375210,609456.53,0,0
253,CASH_IN,155559.77,C1098549384,9378.0,C1442765375,2173024.96,0,0
134,CASH_IN,163475.18,C482141443,4808352.28,C1745391567,166479.99,0,0
154,CASH_IN,313970.66,C1789874553,7201574.39,C1741105655,982486.03,0,0
17,CASH_OUT,320014.71,C2127015983,0.0,C1890087601,439833.99,0,0
297,CASH_OUT,59786.7,C11286619,42275.0,C1910689190,1156340.84,0,0
12,CASH_IN,99004.74,C1200869199,3037923.25,C1885272526,789333.72,0,0
235,PAYMENT,6280.01,C1503889239,524763.19,M1911650625,0.0,0,0
232,CASH_IN,57214.96,C1194530448,13627258.34,C1986380677,1989253.47,0,0
227,PAYMENT,60757.83,C294381072,52802.0,M1739016231,0.0,0,0
301,PAYMENT,4578.62,C396774522,18667.0,M2052526502,0.0,0,0
181,CASH_OUT,176567.97,C1691451713,0.0,C1655319292,448115.87,0,0
403,CASH_IN,187766.91,C1325051453,4317413.51,C7620095,10148109.18,0,0
208,TRANSFER,373084.47,C445521017,0.0,C1603943619,2250879.43,0,0
33,CASH_OUT,304311.8,C463791869,0.0,C34653932,3445932.38,0,0
19,CASH_OUT,32130.19,C1119566216,0.0,C493351991,565201.47,0,0
205,PAYMENT,406.8,C540092747,74881.0,M246890676,0.0,0,0
279,PAYMENT,7669.53,C766512755,0.0,M1196372898,0.0,0,0
20,PAYMENT,5501.35,C1452269826,105369.0,M1070255211,0.0,0,0
41,PAYMENT,16489.79,C600405892,6022.0,M1817285879,0.0,0,0
404,CASH_OUT,197811.41,C1528041665,9904.0,C506990042,1288862.36,0,0
442,CASH_IN,227174.0,C1617696520,4372349.7,C2033263208,1390480.61,0,0
275,PAYMENT,29946.27,C289921061,228841.49,M1921655321,0.0,0,0
253,CASH_IN,208264.44,C1585445354,1104676.66,C695560533,698855.35,0,0
283,CASH_OUT,226370.34,C1256479915,0.0,C1168266484,6497815.16,0,0
381,CASH_OUT,71448.86,C932789597,31456.0,C1833044686,97102.99,0,0
251,PAYMENT,3430.25,C1559180668,20889.0,M1237608475,0.0,0,0
17,CASH_IN,380889.48,C1955273247,1357.0,C325405901,721981.2,0,0
190,PAYMENT,659.15,C1695739283,546.94,M1457779070,0.0,0,0
379,TRANSFER,414355.53,C97558676,402236.0,C2118194460,0.0,0,0
589,CASH_OUT,6857.79,C488845550,0.0,C751944914,1021946.91,0,0
210,PAYMENT,1847.34,C599998396,129616.0,M1776741234,0.0,0,0
544,PAYMENT,6392.48,C1077743139,0.0,M602868974,0.0,0,0
211,CASH_OUT,82097.39,C1746340483,21865.0,C1308843167,177886.75,0,0
396,CASH_IN,342977.08,C1840719200,5108354.52,C1365884682,541805.72,0,0
321,PAYMENT,5314.89,C1060040274,72685.0,M940738125,0.0,0,0
142,CASH_IN,73754.13,C2061038833,5180463.05,C1358672929,958197.18,0,0
324,CASH_OUT,78473.28,C32144432,0.0,C1837782901,407438.33,0,0
500,TRANSFER,802.15,C396115495,0.0,C437007222,580951.79,0,0
229,CASH_IN,265013.27,C398847332,5926154.67,C341394554,420249.93,0,0
375,PAYMENT,852.79,C900672772,241332.57,M1156978504,0.0,0,0
330,CASH_IN,68309.17,C1075137397,10375.0,C1899946053,9083.15,0,0
490,CASH_IN,290353.58,C326228418,123115.0,C1244624722,0.0,0,0
231,PAYMENT,10547.56,C2132466017,6011.0,M1273054043,0.0,0,0
330,TRANSFER,982007.91,C687642609,21456.0,C1103609560,1528760.54,0,0
304,PAYMENT,6973.86,C2065465969,0.0,M1931010978,0.0,0,0
188,PAYMENT,13118.5,C466255310,4138.0,M311539257,0.0,0,0
229,PAYMENT,12528.05,C1115716574,102628.0,M940857763,0.0,0,0
43,PAYMENT,5730.22,C1218583542,0.0,M38992052,0.0,0,0
256,PAYMENT,5825.08,C373859006,459984.0,M567735686,0.0,0,0
586,PAYMENT,7956.59,C1564560231,39576.0,M2119572984,0.0,0,0
283,PAYMENT,9693.37,C314448313,13413.0,M1506577304,0.0,0,0
207,CASH_OUT,53124.69,C845325734,90151.0,C2045749206,44962.45,0,0
9,CASH_OUT,39114.15,C828264149,0.0,C218598269,1670812.16,0,0
38,TRANSFER,83077.99,C371963219,0.0,C483742569,2069546.18,0,0
9,PAYMENT,9096.66,C491472419,0.0,M462835634,0.0,0,0
45,CASH_OUT,100355.45,C1688776231,168.0,C4404908,0.0,0,0
283,TRANSFER,494652.68,C1774380230,0.0,C535898635,2047229.99,0,0
326,CASH_OUT,121623.38,C38440098,0.0,C390416761,211025.01,0,0
327,CASH_IN,79765.23,C139256444,8138181.19,C1661260552,133883.82,0,0
324,DEBIT,1267.85,C1826532483,196301.0,C842116551,5017808.95,0,0
347,CASH_OUT,279339.89,C213332254,0.0,C94969640,344717.0,0,0
406,CASH_IN,55760.88,C903703284,22151.0,C485157929,5490761.03,0,0
379,PAYMENT,6756.98,C519075090,115478.72,M1928342562,0.0,0,0
185,PAYMENT,22449.61,C490313375,0.0,M201678622,0.0,0,0
252,CASH_IN,274981.84,C1455330705,11587.0,C1143801151,8140760.19,0,0
346,CASH_OUT,28378.63,C2033469129,0.0,C1327220189,34611.45,0,0
186,CASH_OUT,231988.66,C872434758,0.0,C1520594719,2628720.16,0,0
372,PAYMENT,22281.17,C869899527,44631.0,M619556010,0.0,0,0
230,CASH_OUT,432005.67,C639527676,0.0,C2138909245,3152295.46,0,0
230,PAYMENT,10286.48,C517932143,24022.22,M29344618,0.0,0,0
13,CASH_OUT,185016.04,C1541878508,0.0,C1726185100,1795953.78,0,0
254,PAYMENT,14340.88,C1376907404,2505.0,M665193609,0.0,0,0
332,CASH_IN,152586.6,C1635171960,8690371.03,C484785697,2818472.16,0,0
333,PAYMENT,23996.9,C1420494360,29968.0,M1559236213,0.0,0,0
132,PAYMENT,23594.25,C2047216014,18972.36,M24824355,0.0,0,0
135,PAYMENT,44316.72,C565417035,20997.0,M735763964,0.0,0,0
398,CASH_OUT,211025.01,C518721016,36064.0,C439996785,164434.9,0,0
304,CASH_OUT,258439.22,C76684443,0.0,C1319476001,1787065.09,0,0
42,CASH_OUT,79374.81,C489369961,70435.0,C1927907475,0.0,0,0
13,PAYMENT,13886.45,C331792580,11528.0,M585394221,0.0,0,0
493,PAYMENT,13947.52,C1041284746,0.0,M1924285558,0.0,0,0
374,PAYMENT,17245.84,C958297298,1049.0,M70069812,0.0,0,0
139,PAYMENT,4656.42,C577994756,0.0,M1569693558,0.0,0,0
400,PAYMENT,6883.44,C1197252934,205.0,M1526904879,0.0,0,0
252,CASH_OUT,240147.9,C1941570758,0.0,C920064130,253319.3,0,0
281,PAYMENT,9136.18,C779539735,0.0,M463109577,0.0,0,0
17,CASH_IN,235365.39,C1616953130,4586257.88,C900921479,498236.28,0,0
132,PAYMENT,10033.05,C42476935,0.0,M2045920262,0.0,0,0
203,CASH_OUT,81239.29,C906500553,0.0,C19056219,155318.84,0,0
155,PAYMENT,10177.13,C1074198550,10768.0,M1752156150,0.0,0,0
347,PAYMENT,6615.86,C1078803611,0.0,M792604526,0.0,0,0
234,PAYMENT,784.49,C1647613001,0.0,M2076909739,0.0,0,0
284,PAYMENT,21160.09,C1478802714,0.0,M1144644049,0.0,0,0
6,CASH_IN,202471.26,C965121190,3409010.17,C380242442,221997.05,0,0
372,PAYMENT,13796.24,C488213905,6860.76,M1592988367,0.0,0,0
304,CASH_OUT,39370.26,C1724816640,0.0,C1988852187,11643240.77,0,0
378,CASH_OUT,3389.47,C1405422367,0.0,C1631819530,20517.73,0,0
8,PAYMENT,7453.5,C796938094,3005.0,M1062539639,0.0,0,0
400,CASH_OUT,85967.69,C2116749805,8205.69,C1382393625,984323.36,0,0
12,CASH_IN,109726.85,C1837193316,5011132.13,C1674899618,20729243.03,0,0
35,CASH_OUT,76262.94,C810695457,0.0,C498744437,722706.74,0,0
94,CASH_IN,242123.08,C1113249284,4513623.68,C1856428973,454263.62,0,0
282,CASH_IN,166187.78,C557597469,106215.0,C145922036,23150.0,0,0
375,CASH_IN,362491.6,C336518473,22003.0,C1565402600,85625.25,0,0
283,PAYMENT,6643.16,C992821466,31454.0,M1769257857,0.0,0,0
254,PAYMENT,1581.85,C95713752,10904.0,M618811006,0.0,0,0
331,TRANSFER,244029.17,C90307,0.0,C369401032,579680.22,0,0
201,CASH_IN,27858.49,C238876967,1461945.63,C1074821415,8804527.25,0,0
142,PAYMENT,10415.03,C1594773048,4269.71,M1958319404,0.0,0,0
138,CASH_OUT,156468.19,C1937843104,0.0,C722955053,1168075.74,0,0
396,CASH_IN,163814.29,C1040849032,944126.31,C112954829,856135.48,0,0
18,CASH_OUT,72458.54,C1044720441,215704.7,C831897456,227260.94,0,0
400,PAYMENT,31869.05,C1106908068,20291.0,M1082845824,0.0,0,0
375,CASH_OUT,165517.57,C362877314,21951.0,C414493013,0.0,0,0
157,CASH_IN,117178.28,C2101533580,12913232.59,C1423983803,245275.43,0,0
298,PAYMENT,9460.92,C1209374868,10933.0,M481414935,0.0,0,0
327,PAYMENT,44396.0,C1315000278,52705.0,M935759460,0.0,0,0
371,PAYMENT,1443.68,C408228583,0.0,M62791123,0.0,0,0
377,TRANSFER,670839.86,C215016958,2619.0,C1398645112,139577.8,0,0
254,CASH_IN,115062.86,C1396873742,393592.86,C2104171900,208530.79,0,0
379,PAYMENT,1938.21,C1395929058,307627.43,M1222170676,0.0,0,0
356,PAYMENT,7569.13,C1677576065,23603.0,M1833740802,0.0,0,0
308,PAYMENT,6008.6,C1228575847,8076.0,M361996928,0.0,0,0
351,PAYMENT,16080.22,C1076908145,195082.95,M814119341,0.0,0,0
394,CASH_OUT,383467.83,C2111800347,0.0,C1234905549,570372.08,0,0
699,TRANSFER,193810.34,C503315258,0.0,C1503563529,3459649.4,0,0
308,CASH_OUT,293131.98,C494158861,0.0,C850888167,508214.26,0,0
229,PAYMENT,6661.93,C1345631050,0.0,M243978471,0.0,0,0
236,CASH_OUT,77427.0,C430757446,76962.7,C754718290,163548.55,0,0
121,PAYMENT,22543.76,C2028237631,672.0,M375543930,0.0,0,0
347,CASH_IN,373871.35,C1254922082,3721470.87,C1726266115,4875331.52,0,0
323,CASH_OUT,178118.75,C1519083103,20984.0,C1976663278,272026.08,0,0
280,TRANSFER,988912.02,C49493081,0.0,C1462892069,1266740.55,0,0
279,CASH_IN,446501.7,C1984326870,5477915.56,C1831048333,1631355.8,0,0
131,CASH_OUT,331397.44,C289398902,281.0,C2056635572,38968.6,0,0
142,PAYMENT,16764.89,C2106577017,6934.0,M939099527,0.0,0,0
43,CASH_OUT,364446.83,C2053064749,0.0,C965571904,2202718.21,0,0
321,PAYMENT,19682.07,C2121950148,27687.0,M1490171870,0.0,0,0
257,CASH_OUT,290553.11,C181426678,0.0,C2063333896,631125.27,0,0
15,PAYMENT,18091.01,C1536342848,0.0,M658015821,0.0,0,0
596,CASH_IN,261673.98,C1853892932,9091129.42,C1936476651,637469.15,0,0
15,CASH_OUT,317233.12,C698623831,327772.0,C2049111235,643504.64,0,0
403,CASH_IN,239772.66,C578933834,18616551.73,C897022176,281438.83,0,0
382,PAYMENT,5861.91,C160359570,557.0,M609221852,0.0,0,0
594,CASH_IN,583753.93,C1462354470,5409270.45,C1182955221,5432629.03,0,0
297,PAYMENT,31365.81,C1265310246,78892.0,M1553965661,0.0,0,0
235,PAYMENT,18310.21,C1874568570,184935.69,M1449672764,0.0,0,0
15,CASH_IN,102971.74,C450173618,3957656.8,C766658285,192155.4,0,0
375,CASH_IN,95828.41,C1572891544,4355654.81,C881747413,526066.92,0,0
372,CASH_OUT,222344.75,C1624044920,792.0,C715905237,0.0,0,0
183,PAYMENT,15581.55,C1826079369,0.0,M37244872,0.0,0,0
396,PAYMENT,12950.49,C1114984581,0.0,M1194331451,0.0,0,0
20,CASH_OUT,70953.99,C1665283674,0.0,C639013121,161261.73,0,0
322,CASH_OUT,98393.68,C487973641,132000.0,C1535303194,449776.27,0,0
278,CASH_IN,205467.38,C938946091,55205.0,C1061869067,0.0,0,0
225,PAYMENT,22003.16,C2140995419,558148.0,M343766384,0.0,0,0
186,TRANSFER,338936.86,C1714874261,0.0,C956947181,1032052.43,0,0
138,CASH_IN,53332.64,C1466929584,184.0,C1969214270,0.0,0,0
370,CASH_IN,437009.71,C1227698081,19110102.61,C1321636980,3305948.74,0,0
187,CASH_OUT,83206.81,C1026708842,0.0,C13081196,398974.63,0,0
306,CASH_IN,198701.83,C1331850848,11359.0,C503437982,1645446.19,0,0
373,TRANSFER,1411084.09,C9948710,11154.0,C585072461,88798.65,0,0
279,TRANSFER,129791.92,C1561838680,0.0,C2112035684,3018347.35,0,0
142,PAYMENT,223.38,C1590723224,69409.0,M28811203,0.0,0,0
34,CASH_OUT,268409.41,C1242319655,20741.0,C204160095,31197.34,0,0
522,CASH_OUT,16015.52,C295294196,0.0,C762630459,2089533.49,0,0
230,CASH_IN,218199.04,C1561514602,135.0,C1173254024,508878.38,0,0
374,CASH_OUT,139464.46,C1187152884,0.0,C213567552,1564926.18,0,0
514,TRANSFER,137605.04,C424417978,137605.04,C1218914376,0.0,1,0
236,PAYMENT,6914.43,C567197243,35458.57,M1633541177,0.0,0,0
17,CASH_OUT,60436.07,C1652300401,204407.0,C1805263255,0.0,0,0
325,CASH_IN,370748.91,C1420440826,328.0,C804169011,7437701.8,0,0
256,CASH_OUT,45119.5,C2013002443,578444.62,C2115336406,950857.06,0,0
215,CASH_IN,86919.66,C2328705,4385302.62,C997498221,4377291.12,0,0
401,PAYMENT,44660.93,C402727866,72596.0,M987352938,0.0,0,0
135,PAYMENT,41955.16,C1275754577,0.0,M2086075595,0.0,0,0
134,CASH_OUT,9044.93,C1380849494,138703.0,C75331753,552041.92,0,0
251,CASH_IN,28648.1,C1632414688,4539543.18,C1910430910,2653288.52,0,0
369,CASH_OUT,89717.79,C1410467198,11108.0,C1471494083,0.0,0,0
369,PAYMENT,9038.76,C2027047664,108108.69,M642931703,0.0,0,0
2,TRANSFER,108157.51,C197149397,11891.0,C1219273867,18474.7,0,0
215,PAYMENT,1949.99,C1942363638,10988.0,M1866874005,0.0,0,0
132,PAYMENT,4897.08,C81355815,0.0,M839401637,0.0,0,0
589,PAYMENT,10473.83,C1802046166,0.0,M1703216152,0.0,0,0
206,PAYMENT,37353.62,C785289403,148388.0,M1762554780,0.0,0,0
673,PAYMENT,2407.55,C554202674,95057.0,M519261809,0.0,0,0
182,PAYMENT,12408.41,C1528899705,0.0,M2049643693,0.0,0,0
215,PAYMENT,5706.92,C937964840,558.0,M1213643758,0.0,0,0
375,CASH_OUT,164435.59,C358491425,15201.1,C442571547,1240127.44,0,0
135,PAYMENT,31423.87,C867836164,41288.0,M1486823891,0.0,0,0
19,CASH_IN,173830.08,C1193007266,165884.0,C1061603523,115072.34,0,0
614,PAYMENT,13801.66,C1998007036,18073.74,M1194159619,0.0,0,0
371,CASH_OUT,221015.03,C1818731724,28947.0,C1012565110,997781.03,0,0
